player_id,name_first,name_last,hand,dob,ioc,height,age,rank,rank_points,elo,elo_hard,elo_grass,elo_carpet,elo_clay
207048,Ragnar,Felix,U,1958-02-12,NOR,183,67,,,,,,,
207049,Bryan,Woodroffe,U,1929-12-06,RSA,183,95,,,,,,,
207052,Nasser,Al Raai,U,1954-01-04,SYR,183,71,,,,,,,
207053,Adnan Mohammed,Al Sadi,U,1949-10-02,SYR,183,75,,,,,,,
207054,David,Attong,U,1959-12-13,TRI,183,65,,,,,,,
207058,Imre,Zichy,U,1909-07-22,HUN,183,115,,,,,,,
207068,Dudley,Pitt,U,1910-01-30,IND,183,115,,,,,,,
207074,Tommy,Burke,U,1956-07-03,IRL,183,68,,,,,,,
207075,Bjorn,Naume,U,1961-06-07,NOR,183,63,,,,,,,
207080,Gerard,Scheurleer,U,1886-05-29,NED,183,138,,,,,,,
207081,Jerzy,Jasinski,U,1955-05-30,POL,183,69,,,,,,,
207083,Leon,Norgarb,U,1926-04-09,RSA,183,99,,,,,,,
207084,Akira,Ichiyama,U,1937-05-05,JPN,183,87,,,,,,,
207085,Ke Hwan,Kim,U,1929-11-16,KOR,183,95,,,,,,,
207086,Do Sung,Park,U,1936-11-23,KOR,183,88,,,,,,,
207088,Hidesaburo,Kuromatsu,U,1943-12-13,JPN,183,81,,,,,,,
207091,Tomasz,Maliszewski,U,1965-02-14,POL,183,60,,,,,,,
207092,Manuel,Dinis,U,1935-07-03,POR,183,89,,,,,,,
207093,Georges,Faber,U,1964-06-12,LUX,183,60,,,,,,,
207095,Ahmed,Ben Ali,U,1948-04-25,MAR,183,76,,,,,,,
207096,Sujit,Fernando,U,1960-05-20,SRI,183,64,,,,,,,
207097,Kevin,Woolcott,U,1947-06-08,NZL,183,77,,,,,,,
207100,Marco Antonio,Mestre,U,1914-01-29,MEX,183,111,,,,,,,
207101,Ton,Sie,U,1955-09-08,NED,183,69,,,,,,,
207104,Jarl,Bibow,U,1938-11-26,NOR,183,86,,,,,,,
207107,Stefan,Georgescu,U,1937-02-26,ROU,183,88,,,,,,,
207108,Bernard,Auberson,U,1940-10-10,SUI,183,84,,,,,,,
207109,Bruno,Spielmann,U,1938-08-23,SUI,183,86,,,,,,,
207110,Hassan,Bin Bohari,U,1956-05-07,SGP,183,68,,,,,,,
207112,Abdul,Karim,U,1962-08-21,SGP,183,62,,,,,,,
207114,Sheridan,Towers,U,1948-12-06,RHO,183,76,,,,,,,
207115,Charles,Wennergren,U,1889-02-07,SWE,183,136,,,,,,,
207117,Monir,Ben Aziza,U,1954-12-19,TUN,183,70,,,,,,,
207118,Cihat,Ozgenel,U,1927-11-22,TUR,183,97,,,,,,,
207119,Muzaffar,Arpacoglou,U,1963-05-05,TUR,183,61,,,,,,,
207120,Martin,Lock,U,1959-03-30,ZIM,183,66,,,,,,,
207121,Matthew,Rodriguez,U,1999-10-20,USA,183,25,,,,,,,
207122,Igor,Sao Thiago,U,1996-04-29,BRA,183,28,,,,,,,
207127,Gabriel Alejandro,Villanueva,U,1996-07-06,ARG,183,28,,,,,,,
207129,Yanki,Erel,L,2000-09-25,TUR,178,24,536,70,1482,1514,,,1467
207130,Matias,Soto,R,1999-04-27,CHI,170,25,,,,,,,
207132,Ki Lung,Ng,R,2001-08-01,HKG,183,23,2102,1,1483,1485,,,
207134,Fitriadi,M Rifqi,R,1999-01-23,INA,175,26,569,64,1504,1503,,,
207135,Jaycer,Lyeons,R,2000-11-16,USA,180,24,,,,,,,
207139,Palaphoom,Kovapitukted,R,1999-12-05,THA,178,25,1398,3,1503,1487,,,1515
207149,Kai Yuen,Leung,U,1995-04-12,HKG,183,30,,,,,,,
207150,Ching Yeung Michael,Tam,U,1994-01-01,HKG,183,31,,,,,,,
207151,Nicolas,Tastet,U,1998-01-16,FRA,183,27,,,,,,,
207152,Patrick,Kienzle,R,1994-06-30,GER,183,30,,,,,,,
207153,Tim,Wiesner,R,1996-01-15,GER,183,29,,,,,,,
207154,Loick,Bruandet,U,1998-06-12,FRA,183,26,,,,,,,
207155,Youssef,Dabbabi,U,1999-03-07,TUN,183,26,,,,,,,
207156,David,Argasinski,U,2000-08-14,POL,183,24,,,,,,,
207157,Eduard,Simo Durall,U,1999-04-19,ESP,183,25,,,,,,,
207158,Simon,Solbas,R,1999-03-02,ESP,183,26,,,,,,,
207159,Pablo,Schelcher Muro,U,2000-09-17,ESP,183,24,,,,,,,
207160,Jake,Hersey,U,2000-05-21,GBR,183,24,,,,,,,
207161,Harry,Butler,L,2000-03-03,GBR,183,25,,,,,,,
207162,Lukas,Greif,U,1999-12-02,USA,183,25,,,,,,,
207163,Diogo,Jesus,R,1998-09-28,POR,183,26,,,,,,,
207164,Varun,Venkat,U,1999-12-22,USA,183,25,,,,,,,
207165,Enrique,Luque Rico,U,2000-07-05,ESP,183,24,,,,,,,
207166,Casey,Recci,U,1999-09-18,GBR,183,25,,,,,,,
207167,Barney,Fitzpatrick,U,2002-05-04,GBR,183,22,,,,,,,
207168,Andre,Batista,U,2000-02-21,SUI,183,25,,,,,,,
207169,Afonso,Portugal,U,1999-10-12,POR,183,25,,,,,,,
207170,Julien,Reboullet,U,1974-12-22,FRA,183,50,,,,,,,
207171,Hamish,Stewart,R,1999-07-30,GBR,193,25,,,,,,,
207172,Connor,Thomson,R,2001-01-16,GBR,185,24,,,,,,,
207173,Timur,Maulenov,R,2000-05-30,KAZ,183,24,,,,,,,
207174,Ivan,Jelezovski,R,1998-03-08,BLR,183,27,,,,,,,
207175,Javier,Vazquez Bennassar,U,2001-11-24,ESP,183,23,,,,,,,
207176,Muhammad,Althaf Dhaifullah,R,2000-11-19,INA,183,24,,,1482,1482,,,
207177,Will,Davies,U,1999-01-28,GBR,183,26,,,,,,,
207178,Joe,Tyler,R,1998-11-01,GBR,191,26,,,,,,,
207179,Tahir Deniz,Turgut,R,1999-04-03,TUR,183,26,,,,,,,
207180,Shaheed,Alam,R,1998-07-09,SGP,183,26,,,,,,,
207181,Govind,Nanda,R,2001-02-17,USA,178,24,,,,,,,
207182,Emilio,Nava,R,2001-12-02,USA,185,23,148,415,1454,1452,1486,,1482
207183,Ishaque,Eqbal,R,1998-01-17,IND,170,27,,,,,,,
207184,Sergio,Noguera Navarro,U,2000-04-05,ESP,183,25,,,,,,,
207185,Akbar,Hidayat,R,2000-04-20,INA,183,24,,,,,,,
207186,Arthur,Weber,L,1992-05-09,FRA,185,32,,,,,,,
207187,Kartik,Sharma,R,1997-01-23,IND,183,28,,,,,,,
207188,Parikshit,Somani,R,1999-12-02,IND,183,25,,,,,,,
207189,Mohammed Iftikhar,Sheikh,U,2000-11-21,IND,183,24,,,,,,,
207190,Jagmeet,Singh,L,1996-02-26,IND,183,29,,,,,,,
207191,Mingkhi,Talom,R,1998-11-24,IND,183,26,,,,,,,
207192,Antonio,Garbin,U,1996-06-24,ITA,183,28,,,,,,,
207193,Tiago,Gaiotto,U,1985-11-22,BRA,183,39,,,,,,,
207194,Niclas,Pietsch,L,1998-06-03,GER,183,26,,,,,,,
207195,Alexandru Ionel,Stroe,R,1998-02-18,ROU,183,27,,,,,,,
207196,Micha,Wargocki,R,1996-05-04,POL,183,28,,,,,,,
207197,Alex,Guzhva,U,1999-12-10,USA,183,25,,,,,,,
207198,Sidney,Moon,R,1999-05-28,USA,183,25,,,,,,,
207199,Paul,Soubies,U,1998-11-18,FRA,183,26,,,,,,,
207200,Cyril,Vandermeersch,R,1999-05-06,FRA,180,25,,,,,,,
207201,Zacharie,Pineault,U,2000-10-19,CAN,183,24,,,,,,,
207202,Karl,Poling,L,1999-08-04,USA,185,25,,,,,,,
207203,Abhinansu,Borthakur,U,1994-08-26,IND,183,30,,,,,,,
207204,Arnaud,Duriez,U,1988-09-19,FRA,183,36,,,,,,,
207205,Sebastien,Tison,U,1989-07-13,FRA,183,35,,,,,,,
207208,Brock,Meuris,U,1999-06-06,AUS,183,25,,,,,,,
207209,Raghav,Jaisinghani,U,1998-01-20,IND,183,27,,,,,,,
207210,Nikshep,Ballekere Ravikumar,R,1998-01-17,IND,183,27,,,,,,,
207211,Siva Deep,Kosaraju,U,1999-01-15,IND,183,26,,,,,,,
207212,Karlo,Kranic,U,1999-04-23,CRO,183,25,,,,,,,
207213,Duje,Ajdukovic,R,2001-02-05,CRO,188,24,115,506,1510,1491,,,1509
207214,Takashi,Yasugami,U,1998-03-09,JPN,183,27,,,,,,,
207215,Ibuki,Furuta,R,1996-04-25,JPN,183,28,,,,,,,
207216,Yunosuke,Tanaka,R,1999-03-03,JPN,175,26,,,,,,,
207217,Vlad Mircea,Terebes,U,1996-08-14,ROU,183,28,,,,,,,
207218,Leandros,Misdrahis,U,2000-03-11,GRE,183,25,,,,,,,
207219,Ken,Cavrak,R,2001-01-27,AUS,183,24,,,,,,,
207220,Taha,Baadi,R,2001-07-19,CAN,183,23,,,,,,,
207221,Utkarsh,Mishra,U,1997-10-30,IND,183,27,,,,,,,
207222,Varun,Tiwari,R,1998-01-22,IND,183,27,,,,,,,
207223,Arjun,Mariyappa,U,2000-01-05,USA,183,25,,,,,,,
207224,Pablo,Aycart,L,1999-09-02,ESP,183,25,,,,,,,
207225,Nicolas,Rousset,U,1999-10-19,FRA,183,25,,,,,,,
207226,Marin,Jurkovic,U,2000-11-12,CRO,183,24,,,,,,,
207227,Antun,Katanec,U,2000-12-09,CRO,183,24,,,,,,,
207228,Roko,Horvat,R,2001-03-30,CRO,191,24,,,,,,,
207229,Martin,Breysach,R,2002-01-30,FRA,185,23,,,,,,,
207230,Damien,Salvestre,R,2002-02-05,FRA,183,23,,,,,,,
207231,Mathys,Erhard,R,2001-10-26,FRA,188,23,,,,,,,
207232,Loris,Pourroy,U,2001-01-01,FRA,183,24,,,,,,,
207233,Nemanja,Malesevic,U,2001-08-19,BIH,183,23,,,,,,,
207234,Davide,Innocenti,U,1999-05-27,ITA,183,25,,,,,,,
207235,Taiki,Kodama,U,1998-02-17,JPN,183,27,,,,,,,
207236,Taketo,Takamisawa,R,1998-05-18,JPN,175,26,,,,,,,
207237,Hiroshi,Ikegawa,U,1993-06-29,JPN,183,31,,,,,,,
207238,Kento,Ko,U,1990-09-28,JPN,183,34,,,,,,,
207239,Nikolay,Vylegzhanin,R,2000-04-18,RUS,178,24,,,,,,,
207240,Mykyta,Riepkin,R,1997-07-28,UKR,185,27,,,,,,,
207241,Dragutin,Djurasovic,R,1998-07-21,SRB,183,26,,,,,,,
207242,Aleksa,Martinovic,U,1999-04-26,SRB,183,25,,,,,,,
207243,Punnakrit,Kritakara,R,1993-06-03,THA,175,31,,,,,,,
207244,Ryan,Hardin,U,1997-12-29,USA,183,27,,,,,,,
207245,Gautham Krishnan,Ramesh,U,1998-06-09,IND,183,26,,,,,,,
207246,Sidhan Najeem,Mohammed,U,1998-12-26,IND,183,26,,,,,,,
207247,Filip,Maric,U,1998-09-19,CRO,183,26,,,,,,,
207248,Naoki,Tajima,R,2000-09-21,JPN,173,24,,,,,,,
207249,Alexandros,Skorilas,R,2000-03-16,GRE,185,25,766,30,1506,1501,,,
207250,Connor,Di Marco,U,2000-07-06,AUS,183,24,,,,,,,
207251,Udayakumar,Arjun,U,2000-02-13,IND,183,25,,,,,,,
207252,Suraj,Hasrani,U,1995-03-28,IND,183,30,,,,,,,
207253,Arun,Raj J S,R,1993-02-03,IND,183,32,,,,,,,
207254,Arnaud,Bozzolo,U,1979-10-31,FRA,183,45,,,,,,,
207255,Cedric,Schwaederle,U,1975-05-17,FRA,183,49,,,,,,,
207256,Admir,Kalender,R,2001-01-12,CRO,183,24,,,,,,,
207257,Borna,Markusic,U,1999-01-28,CRO,183,26,,,,,,,
207258,Jakov,Suler,R,1999-10-13,CRO,183,25,,,,,,,
207259,Stavros,Segkoulis,U,2000-04-17,GER,183,24,,,,,,,
207260,Jan Robert,Lajos,U,1999-04-15,CRO,183,26,,,,,,,
207261,Andrej,Omeragic,U,1999-05-04,CRO,183,25,,,,,,,
207262,Stefan,Petrovic,U,1999-06-18,SWE,183,25,,,,,,,
207263,Ervin Haris,Eminefendic,R,2001-12-09,ITA,183,23,,,,,,,
207264,Nemanja,Kralj,R,1999-03-05,GBR,183,26,,,,,,,
207265,Takumi,Kato,U,1998-04-17,JPN,183,26,,,,,,,
207266,Ryusuke,Tanaka,U,1999-03-07,JPN,183,26,,,,,,,
207267,Eiji,Yamasaki,U,1996-01-21,JPN,183,29,,,,,,,
207268,Tennojo,Nakamura,U,1998-02-03,JPN,183,27,,,,,,,
207269,Ivan,Ponomarenko,U,2000-07-24,RUS,183,24,,,,,,,
207270,Tzachi,Cohen,U,1997-11-12,ISR,183,27,,,,,,,
207271,Renato,Van Veggel,U,1999-03-31,POR,183,26,,,,,,,
207272,Guilherme,Sergio,U,1999-04-15,POR,183,26,,,,,,,
207273,Tomas,Soares,R,2000-04-26,POR,183,24,,,,,,,
207274,Cliff,Askew,R,1999-02-15,GBR,183,26,,,,,,,
207275,Joshua,Rose,R,1999-08-29,GBR,183,25,,,,,,,
207277,Illia,Biloborodko,R,2001-05-07,UKR,183,23,747,25,1475,1489,,,1483
207278,Hassan,Bakkar,R,2000-02-02,AUS,183,25,,,,,,,
207279,Kunaal,Namashivaya,U,1998-11-17,IND,183,26,,,,,,,
207280,Megh Bhargav,Patel,U,2000-02-20,IND,183,25,,,,,,,
207281,Francisco,San Andres Aguado,R,2000-04-19,ESP,183,24,,,,,,,
207282,Ernesto,Sanz Martinez,U,2000-12-30,ESP,183,24,,,,,,,
207283,Nicholas,Espositos,U,1995-06-09,AUS,183,29,,,,,,,
207284,Odysseas,Menexelis,R,2001-03-23,GRE,183,24,,,,,,,
207285,Vlad Cristian,Niculae,L,2000-04-28,ROU,183,24,,,,,,,
207286,Ioannis,Andronis,U,1999-03-31,GRE,183,26,,,,,,,
207287,Rasendriya,Rafi,U,2000-08-28,INA,183,24,,,,,,,
207288,Mac,Kiger,R,1998-12-19,USA,185,26,,,,,,,
207289,Jose,Von Hafe Perez,R,1998-10-11,POR,183,26,,,,,,,
207290,Hunter,Harrison,R,1998-11-25,USA,183,26,,,,,,,
207291,Parker,Stearns,U,1999-04-09,USA,183,26,,,,,,,
207292,Jonathan,Prince,U,1995-10-18,USA,183,29,,,,,,,
207293,Adil,Karimov,R,2001-05-30,UZB,183,23,,,,,,,
207294,Roman,Blokhin,R,1999-03-16,RUS,191,26,,,,,,,
207295,Olimjon,Nabiev,U,2002-06-25,UZB,183,22,,,,,,,
207296,Julien,Meseguer,U,1989-01-25,FRA,183,36,,,,,,,
207297,Marvin,Schramm,R,1997-03-22,GER,183,28,,,,,,,
207298,Daniel,Marta,R,1997-03-16,AUT,183,28,,,,,,,
207299,Ali,Alo,R,2001-08-01,UZB,183,23,,,,,,,
207300,Kelly,Dickson,U,1993-05-13,USA,183,31,,,,,,,
207301,Sean,Robles,U,1993-05-05,USA,183,31,,,,,,,
207302,Fabien,Roudil,R,1986-04-28,FRA,183,38,,,,,,,
207303,Fabio,Machizaud,U,1996-08-20,FRA,183,28,,,,,,,
207304,Timur,Sottimov,U,2000-05-04,UZB,183,24,,,,,,,
207305,Nickolas,Frisk,R,1997-12-12,CHI,183,27,,,,,,,
207306,Pierre,Cadoret,U,2000-11-27,FRA,183,24,,,,,,,
207307,Anze,Arh,U,1999-02-14,SLO,183,26,,,,,,,
207308,Juan Ignacio,Alcalde,U,1999-07-18,ARG,183,25,,,,,,,
207309,Paul,Barretto,U,1999-05-06,USA,183,25,,,,,,,
207310,Humberto,Lobo Guerra,U,1998-07-20,MEX,183,26,,,,,,,
207311,Viktor,Hascher,U,1998-08-09,GER,183,26,,,,,,,
207312,Johannes,Bangratz,U,1999-09-07,AUT,183,25,,,,,,,
207313,Nevo,Gabriely,U,2000-06-08,ISR,183,24,,,,,,,
207314,Emmanuel,Emeruwa,U,1999-09-18,NGR,183,25,,,,,,,
207315,Sage,Leaman,U,1998-11-29,USA,183,26,,,,,,,
207316,Patrick,Keane,U,1995-11-30,GBR,183,29,,,,,,,
207317,Fabien,Calloud,U,2000-02-20,FRA,183,25,,,,,,,
207318,Jonathan Kyle,Tan,U,1998-07-18,SGP,183,26,,,,,,,
207319,Chunyu,Chen,U,2000-02-19,CHN,183,25,,,,,,,
207320,Louis,Gorregues,U,2000-10-04,FRA,183,24,,,,,,,
207321,John,Rives,U,1960-10-27,USA,183,64,,,,,,,
207322,Diego,Nieves Schettino,U,2001-01-20,MEX,183,24,,,,,,,
207323,Simon,Yitbarek,R,2000-10-31,SWE,180,24,,,,,,,
207324,Plamen,Penev,U,2000-09-27,BUL,183,24,,,,,,,
207325,Viktor,Andersson,U,2000-04-09,SWE,183,25,,,,,,,
207326,Simon,Birgerson,U,2000-02-05,SWE,183,25,,,,,,,
207327,Frane,Nincevic,R,1999-06-17,CRO,183,25,,,,,,,
207328,Luka,Nincevic,R,1997-03-07,CRO,185,28,,,,,,,
207329,Nicholas,Katzaros,U,1998-01-11,GBR,183,27,,,,,,,
207330,Martin,Iliev,U,2000-04-19,BUL,183,24,,,,,,,
207331,Vladislav,Melnic,U,1999-06-23,ROU,183,25,,,,,,,
207332,Alessandro,Bordone,U,2000-03-26,ITA,183,25,,,,,,,
207333,Simone,Camposeo,U,2000-03-16,ITA,183,25,,,,,,,
207334,Denis,Semenikhin,U,1992-02-20,USA,183,33,,,,,,,
207335,Denis,Parshutin,U,2000-01-30,UKR,183,25,,,,,,,
207336,Burak,Bilgin,U,2000-02-03,TUR,183,25,,,,,,,
207337,Bekir Berk,Sahin,U,1999-06-25,TUR,183,25,,,,,,,
207338,Guillem,Arno Blasi,U,2000-12-27,ESP,183,24,,,,,,,
207339,Lluc,Serrat Vinolas,U,2000-10-02,ESP,183,24,,,,,,,
207340,Daniel,Paty,R,1999-10-04,CZE,203,25,,,,,,,
207341,Jan,Valenta,U,1981-08-31,CZE,183,43,,,,,,,
207342,Teodor,Giusca,U,1999-12-29,ROU,183,25,,,,,,,
207343,Hanyi,Liu,R,2001-05-23,CHN,185,23,,,,,,,
207344,Pasquale,De Giorgio,U,1999-04-27,ITA,183,25,,,,,,,
207345,Michele,Cappellacci,U,1999-08-24,ITA,183,25,,,,,,,
207346,Gianmarco,Crocetti,R,1996-05-11,ITA,183,28,,,,,,,
207347,Egill,Sigurdsson,U,1998-04-11,ISL,183,27,,,,,,,
207348,Jan,Pleva,R,2001-08-23,CZE,183,23,,,,,,,
207349,Andrii,Gryniuk,U,2001-05-26,UKR,183,23,,,,,,,
207350,Pietro,Mugelli,R,2000-03-19,ITA,183,25,,,,,,,
207351,Djordje,Radan,U,2000-05-06,SRB,183,24,,,,,,,
207352,Bu,Yunchaokete,R,2002-01-19,CHN,185,23,72,749,1626,1620,,,1479
207353,Patriciu,Balint,U,2001-03-16,ROU,183,24,,,,,,,
207354,Bogdan Andrei,Manole,U,2002-06-01,ROU,183,22,,,,,,,
207355,Giacomo,De Carlo,U,1996-08-31,ITA,183,28,,,,,,,
207356,Adria,Aguilar Guerrero,U,2000-07-10,ESP,183,24,,,,,,,
207357,Gnana Bhaskar,Paramatmuni Venkata,R,1998-08-10,IND,183,26,,,,,,,
207358,Jonathan,Van Nieuwenhove,U,1998-05-13,BEL,183,26,,,,,,,
207359,Oliver,Varga Toth,R,1998-09-16,HUN,183,26,,,,,,,
207360,Santiago Marcelino,Solari,U,1998-01-17,ARG,183,27,,,,,,,
207361,Mirza,Cabro,U,1999-08-22,BIH,183,25,,,,,,,
207362,Islom,Anvarkhodjaev,R,1998-11-08,UZB,183,26,,,,,,,
207363,Aziz,Dadabaev,U,2002-09-01,UZB,183,22,,,,,,,
207364,Osmancan,Soyler,R,1999-08-16,TUR,183,25,,,,,,,
207365,Dragan,Peric,U,1998-12-20,SRB,183,26,,,,,,,
207366,Juan Jose,Lopez Gomez,U,1998-06-23,ESP,183,26,,,,,,,
207367,Bora,Sengul,R,2001-10-30,TUR,183,23,,,,,,,
207368,Mert,Alkaya,U,2000-06-14,TUR,183,24,,,,,,,
207369,Sardor,Ergashev,U,2000-04-05,UZB,183,25,,,,,,,
207370,Ryusuke,Horiuchi,U,1998-09-21,JPN,183,26,,,,,,,
207371,Keigo,Shimizu,U,1999-02-02,JPN,183,26,,,,,,,
207372,Justin,Oeni,U,2000-10-21,SGP,183,24,,,,,,,
207373,Maxim,Turyev,R,2000-09-18,RUS,183,24,,,,,,,
207374,Michal,Lusovsky,U,1999-03-31,CZE,183,26,,,,,,,
207375,Martin,Simecek,U,1999-02-08,CZE,183,26,,,,,,,
207376,Jakub,Grzegorczyk,U,1999-02-08,POL,183,26,,,,,,,
207377,Lorenzo,Fucile,U,1997-05-13,ITA,183,27,,,,,,,
207378,Berk,Ilkel,R,2001-07-28,TUR,180,23,,,,,,,
207379,Alvise,Montresor,U,1997-04-08,ITA,183,28,,,,,,,
207380,Daniel,Meier,U,1984-11-17,AUT,183,40,,,,,,,
207381,Kerim,Subasic,R,1999-07-13,BIH,183,25,,,,,,,
207382,Ofek,Shaaf,U,2000-09-10,ISR,183,24,,,,,,,
207383,Taisei,Ichikawa,L,2000-12-21,JPN,180,24,,,,,,,
207384,Yu Feng,Chen,U,1999-12-29,TPE,183,25,,,,,,,
207385,Cheng Chieh,Wang,L,2000-04-03,TPE,183,25,,,,,,,
207386,Finn,Reynolds,L,2000-01-04,NZL,185,25,,,1489,,1483,,
207387,Juan Pablo,Grassi Mazzuchi,L,1999-08-28,ARG,183,25,,,,,,,
207388,Maximilien,Blancaneaux,U,1996-07-30,FRA,183,28,,,,,,,
207389,Nini Gabriel,Dica,R,2001-04-29,ROU,183,23,,,,,,,
207390,Eugen,Durnescu,R,1999-03-20,ROU,183,26,,,,,,,
207391,Michal,Mikula,R,2000-03-04,POL,183,25,,,,,,,
207392,Yuval,Solomon,L,1999-05-14,USA,188,25,,,,,,,
207393,Santiago,Sarudiansky,R,1995-09-12,ARG,183,29,,,,,,,
207394,Michael,Copeland,U,1998-01-20,RSA,183,27,,,,,,,
207395,Lleyton,Cronje,R,2000-09-22,RSA,183,24,,,1485,,,,1485
207396,Chien Chief,Hung,U,1996-11-20,TPE,183,28,,,,,,,
207397,Hayden,Faulkenbury,U,1996-10-07,USA,183,28,,,,,,,
207398,Jack,Pyritz,U,1997-07-16,USA,183,27,,,,,,,
207399,Patrick,Hannity,U,1998-11-03,USA,183,26,,,,,,,
207400,Mark,Chigaazira,R,1998-04-29,ZIM,183,26,1322,3,1484,1484,,,
207401,Sheil,Kotecha,R,2000-03-28,KEN,183,25,1385,3,1487,1486,,,
207402,Jia Hong,Shen,U,1995-02-26,TPE,183,30,,,,,,,
207403,Jie Ming,Pai,U,2000-10-30,TPE,183,24,,,,,,,
207404,Miles,Jones,U,2000-12-26,USA,183,24,,,,,,,
207405,Zheng Qi Jonathan,Zhang,U,2000-01-25,HKG,183,25,,,,,,,
207406,Dave Sebastian,Mosqueda,U,1997-03-07,PHI,183,28,,,,,,,
207407,Peter,Makk,U,2001-10-20,HUN,183,23,,,,,,,
207408,Niklas,Guttau,L,2000-01-03,GER,178,25,,,,,,,
207409,Jason Jeremy,Hildebrandt,U,1999-10-04,GER,183,25,,,,,,,
207410,Felix,Samsel,U,1989-05-04,GER,183,35,,,,,,,
207411,Jesper,De Jong,R,2000-05-31,NED,180,24,109,541,1496,1485,1486,,1500
207412,Sidane,Pontjodikromo,R,2000-10-24,NED,178,24,,,,,,,
207413,Julien,Seurin,L,1997-05-12,FRA,183,27,,,,,,,
207414,Rob,Van Den Berg,U,1996-06-10,NED,183,28,,,,,,,
207415,Daniel,Michalski,R,2000-01-11,POL,180,25,260,204,1482,1478,,,
207416,Jan,Galka,U,1999-09-24,POL,183,25,,,,,,,
207417,Christopher,Cajigan,U,1998-06-28,NMI,183,26,,,,,,,
207418,Alexander,Knight,L,1996-12-11,USA,193,28,,,,,,,
207419,Matvey,Minin,L,2001-06-28,RUS,185,23,,,,,,,
207420,Chun Chi,Han,U,1996-08-12,TPE,183,28,,,,,,,
207421,Alex,Fairbanks,R,1996-02-12,SRI,183,29,,,1485,,,,1483
207422,Avindra,Perera,U,2000-05-14,SRI,183,24,,,,,,,
207423,Ryan Jiu,Nguy,U,1999-10-28,HKG,183,25,,,,,,,
207424,Pak Hong Issac,Chan,R,2000-01-13,HKG,183,25,,,,,,,
207425,Ching Ho Sunny,Yue,U,2000-01-19,HKG,183,25,,,,,,,
207426,Alester,Magalit,U,1998-12-26,HKG,183,26,,,,,,,
207427,Jyoon,An,R,1997-05-13,KOR,183,27,,,,,,,
207428,Jaeheon,Yoon,U,1996-09-21,KOR,183,28,,,,,,,
207429,Sebastian,Schoenholz,U,1994-10-29,GER,183,30,,,,,,,
207430,Louis,Rico,U,1997-04-21,USA,183,27,,,,,,,
207431,Lewie,Lane,R,2001-01-02,GER,183,24,,,,,,,
207432,Urs Ferdinand,Breitenberger,R,1987-10-15,GER,183,37,,,,,,,
207433,Leon Manuel,Hein,U,1998-09-14,GER,183,26,,,,,,,
207434,Lucas,Hellfritsch,U,1998-02-28,GER,183,27,,,,,,,
207435,Greg,Polmans,R,2000-01-10,AUS,183,25,,,,,,,
207436,Martin,Atanasov,U,1998-06-03,BUL,183,26,,,,,,,
207437,Hristo,Valeov,U,2000-09-11,BUL,183,24,,,,,,,
207438,Youssef,Rajia,R,1997-08-12,USA,183,27,,,,,,,
207439,Dax,Donders,L,2000-07-14,NED,178,24,,,,,,,
207440,Pascal Juraj,Wagemaker,U,1999-05-27,NED,183,25,,,,,,,
207441,Facundo,Arias Bisso,U,1998-09-30,ARG,183,26,,,,,,,
207442,Jordi,Redelijk,R,2000-08-02,USA,183,24,,,,,,,
207443,Freddie,Obrien,U,1997-12-18,GBR,183,27,,,,,,,
207444,Patryk,Krolik,U,1997-06-17,POL,183,27,,,,,,,
207445,Mark Stewart,Meyer,U,1992-12-17,USA,183,32,,,,,,,
207446,Andrea,Mencaccini,U,1991-05-14,BEL,183,33,,,,,,,
207447,Jordan,Decloet,U,2000-05-01,BEL,183,24,,,,,,,
207448,Thomas,Heine,U,1999-08-11,BEL,183,25,,,,,,,
207449,Thomas,Pouleur,U,1999-09-15,BEL,183,25,,,,,,,
207450,Derek,Okuhama,U,1999-07-18,GUM,183,25,,,,,,,
207451,Collin,Thomson,U,1998-01-27,USA,183,27,,,,,,,
207452,Matthew,Thomson,U,2000-05-28,USA,183,24,,,,,,,
207453,Evan,Shamlian,R,1999-11-03,USA,183,25,,,,,,,
207454,Tanaka S,Chabata,U,2000-05-21,ZIM,183,24,,,,,,,
207455,Jeong Heon,Lee,U,1998-03-23,KOR,183,27,,,,,,,
207456,Dong Ju,Kim,U,2002-04-09,KOR,183,23,,,,,,,
207457,Wojciech,Marek,R,2001-05-27,POL,191,23,632,40,1489,1490,,,
207458,Lars,Hoischen,U,1997-06-03,GER,183,27,,,,,,,
207459,Nathan,Perrone,U,1998-09-06,USA,183,26,,,,,,,
207460,Nico,Mostardi,U,1998-01-16,USA,183,27,,,,,,,
207461,Mousa,Alkotop,U,1998-06-25,JOR,183,26,1594,2,1506,,,,
207462,Ming Qi,Lv,U,1998-10-20,CHN,183,26,,,,,,,
207463,Sheng,Tang,R,2000-01-28,CHN,183,25,,,,,,,
207464,Yili,Zheng,U,1999-01-22,CHN,183,26,,,,,,,
207465,Benjamin,Gajardo,U,1999-02-11,USA,183,26,,,,,,,
207466,Yoav,Weinberg,U,2000-08-22,ISR,183,24,,,,,,,
207467,Michal,Sikorski,R,1999-01-28,POL,183,26,,,,,,,
207468,Anthony,Pero,R,1999-12-01,GBR,183,25,,,,,,,
207469,Nikita,Smirnov,L,1997-05-09,RUS,183,27,,,,,,,
207470,Leonid,Avramenko,U,2000-03-14,RUS,183,25,,,,,,,
